FLDNAME	Compound.Name	SMILES	PubChemID	LipidName	Raw (beta)	Raw (95% CI)	Raw (95% CI)	Raw (pvalue)	Adjusted  (beta)	Adjusted (95% CI)	Adjusted (95% CI)	Adjusted (pvalue)
UCD.Lipid.445	PE (p-38:4) or PE (o-38:5)	URPXXNCTXCOATD-FXMFQVEGSA-N	7.6	UCD.Lipid.445	-0.164911324795628	-0.362794069991049	0.0289615668379168	0.098085229491269	-0.110780930656234	-0.338067505876093	0.113004265801963	0.334442779499194
UCD.Lipid.446	PE (p-38:5) or PE (o-38:6)	KCNBSSYOJRUKOM-JALPNNRCSA-N	7	UCD.Lipid.446	-0.178287958882113	-0.378589364954964	0.0173018192555302	0.0767124386076213	-0.17031962094674	-0.401304020113565	0.0561746850510438	0.143431757622378
UCD.Lipid.447	PE (p-38:6) or PE (o-38:7)	WVGALBKSWOUIEZ-XNHMFJFDSA-N	7.1	UCD.Lipid.447	-0.36276806524033	-0.573325823124108	-0.160705641662114	0.000551054187164653	-0.332309355221959	-0.573624525252788	-0.0989985514675884	0.00592173680412817
UCD.Lipid.448	PE (p-40:4) or PE (o-40:5)	OQKUDRFZPJFLJQ-KMUIXOOCSA-N	9	UCD.Lipid.448	-0.157297447973467	-0.354209520887003	0.0359456133918052	0.11309559778757	-0.149590158340397	-0.386348218290645	0.0825508107933363	0.209862023095387
UCD.Lipid.449	PE (p-40:5) or PE (o-40:6)	DZPHTQGGRSWHLG-USOCFQKQSA-N	7.3	UCD.Lipid.449	-0.0929804427223679	-0.291061628537777	0.10243059415049	0.352947205536342	-0.00331391915780361	-0.229678293939735	0.222397996857483	0.977013852301383
UCD.Lipid.450	PE (p-40:6) or PE (o-40:7)	 FIJFPUAJUDAZEY-MNDXXDKYSA-N	7.7	UCD.Lipid.450	-0.24762236808873	-0.449292271431758	-0.051368221711323	0.0144894970181418	-0.192756093063768	-0.420206508452748	0.0307532331203684	0.0930676444916198
UCD.Lipid.451	PE (p-40:7) or PE (o-40:8)	UKPNUUDYLNCIOE-IZHHWLPXSA-N	8.2	UCD.Lipid.451	-0.307694562879011	-0.513174934525827	-0.108974154049744	0.00278076767120119	-0.313125835997043	-0.553814677136069	-0.078571395018641	0.00963552068190745
UCD.Lipid.452	PI (32:1)	RNXWIPLNUTUDRT-YHSIYXGOSA-N	12.1	UCD.Lipid.452	-0.00329519014830137	-0.201909594913049	0.194073895951546	0.973890081456838	0.0841759784416388	-0.15018726508487	0.318649536784352	0.480179666940351
UCD.Lipid.453	PI (34:1)	PDLAMJKMOKWLAJ-AGORXRROSA-N	10	UCD.Lipid.453	0.00104896103674245	-0.193141671479916	0.194540571394468	0.991515514629287	0.059796839085362	-0.165920791419895	0.285846594250425	0.602962365371915
UCD.Lipid.454	PI (34:2)	ZPUUVEHXYAPJAQ-KOHXHNRGSA-N	10.6	UCD.Lipid.454	0.099026780970057	-0.0949603926016547	0.294399260414874	0.317526678574725	0.157855966093819	-0.0761062319822363	0.395096590042559	0.187960265578462
UCD.Lipid.455	PI (36:1)	YOBFISPJJWPPTK-JUCSSFOXSA-N	7.8	UCD.Lipid.455	0.0799040873780182	-0.112199985930634	0.272845077187218	0.414904862861174	0.0432705193122518	-0.178099528835279	0.265039922314798	0.701210648217811
UCD.Lipid.456	PI (36:2)	KZVRAFHIKMDULK-PDPKURFXSA-N	9.2	UCD.Lipid.456	0.28610212809255	0.0920712388324605	0.484659158637578	0.0042006259480881	0.280323853402479	0.0494439394432295	0.51621028341769	0.0182896283127219
UCD.Lipid.457	PI (36:3)	UPMVFTFJRCVMKL-PVJQQWEWSA-N	9.3	UCD.Lipid.457	0.228577360783431	0.0356475311562406	0.425758838575544	0.0212806514445311	0.259870974339313	0.0263287104715013	0.498495495438518	0.0305042567586874
UCD.Lipid.458	PI (36:4)	WPXXYOUAQYYXER-BFRKKRKTSA-N	11.5	UCD.Lipid.458	-0.00255731044072192	-0.196259825728855	0.190106075745076	0.979240031063064	0.0833731232737041	-0.140828462273485	0.307668009069424	0.464810081798895
UCD.Lipid.459	PI (38:3)	VVADTISLHXZLIB-WNWAWKNRSA-N	8.3	UCD.Lipid.459	-0.112704822180574	-0.307694146812613	0.079673435157401	0.252970364375808	-0.0575046577073745	-0.282686516697422	0.164813245765463	0.613612595152028
UCD.Lipid.460	PI (38:4)	KRTOMQDUKGRFDJ-MWZLTEOLSA-N	8.1	UCD.Lipid.460	-0.00236913065876022	-0.19441914204607	0.189466264167995	0.980652985057565	0.00136313585288235	-0.222111003191701	0.224837032759235	0.990434294562434
UCD.Lipid.461	PI (38:5)	WDEXQPPLSHRNLR-ZGNZFFCSSA-N	10.4	UCD.Lipid.461	0.36752586312786	0.16913322280936	0.572291302330522	0.000340525622692863	0.410738451477803	0.185066077927123	0.643900963297895	0.000431505043673431
UCD.Lipid.462	PI (40:6)	QSUYYEJLNWCMIO-SIZJMFNESA-N	10.9	UCD.Lipid.462	-0.215845993872694	-0.416914211498267	-0.020428346968275	0.0323882994337752	-0.161978415043744	-0.398281363424292	0.0692043222345319	0.173179836478608
UCD.Lipid.463	SM (d32:0)	MJAFYELZQYPMQG-MPQUPPDSSA-N	10.6	UCD.Lipid.463	-0.0812725954401176	-0.275412930694452	0.110630247730611	0.408052801022074	0.0227552724427286	-0.207017551612042	0.250303027522289	0.844967409248523
UCD.Lipid.464	SM (d32:1)	KYICBZWZQPCUMO-PSALXKTOSA-N	10.9	UCD.Lipid.464	-0.138568438944976	-0.33563988889664	0.0552652191917787	0.163682410381741	-0.0600066770967256	-0.29457883634142	0.171244277486925	0.612742113462828
UCD.Lipid.465	SM (d32:2)	PEJGMBUENJSLLH-RHAKMSQVSA-N	9.8	UCD.Lipid.465	0.00929203952749585	-0.182586357338725	0.200747493619546	0.924133694592378	0.177762137518364	-0.0854345549346285	0.443468863168142	0.186600598302615
UCD.Lipid.466	SM (d33:1)	LQINJRUGTUOHGS-YPDYIYJKSA-N	9	UCD.Lipid.466	-0.0467749987792443	-0.239654698674677	0.14448735848882	0.632302542454732	0.0199085874292904	-0.206708493693487	0.245561421298131	0.862652046296267
UCD.Lipid.467	SM (d34:1)	RWKUXQNLWDTSLO-GWQJGLRPSA-N	6.4	UCD.Lipid.467	0.112736907519492	-0.0789174681923686	0.306303965040352	0.250288721719942	0.157897340271588	-0.0766321586220548	0.394677915915528	0.187834466806014
UCD.Lipid.468	SM (d34:2)	YLWSJLLZUHSIEA-CKSUKHGVSA-N	9.1	UCD.Lipid.468	-0.0407545844769169	-0.232938650380199	0.150483727092332	0.676240335763434	0.0140066832060474	-0.237238767860177	0.264773520791455	0.912678835395262
UCD.Lipid.469	SM (d36:0)	JCELSEVNSMXGKA-IOLBBIBUSA-N	11.6	UCD.Lipid.469	0.0893459367694844	-0.101662744055681	0.28154098956162	0.359636609343396	0.108007908654099	-0.122818120380446	0.338738135210978	0.357869970258948
UCD.Lipid.470	SM (d36:1)	LKQLRGMMMAHREN-YJFXYUILSA-N	6.5	UCD.Lipid.470	0.148647187262705	-0.0428963106763035	0.342427695177874	0.129632448649096	0.190912684948696	-0.0404845919940834	0.426126293666678	0.107961453389328
UCD.Lipid.471	SM (d36:2)	NBEADXWAAWCCDG-QDDWGVBQSA-N	8.4	UCD.Lipid.471	0.0634563867788922	-0.128262333218531	0.255607845815005	0.515923929519831	0.118210521347649	-0.123926430419139	0.360576751782182	0.337566954198629
UCD.Lipid.472	SM (d36:3)	YMTVMVYOUDDTQJ-UOMMIRHQSA-N	10.8	UCD.Lipid.472	0.250537043546035	0.0566966841449255	0.448337199411853	0.0119519270503385	0.28107559645439	0.0470603421264396	0.519148820563305	0.0192880626639572
UCD.Lipid.473	SM (d37:1)	HAFQHLHNPJDAGB-MAJDXUCPSA-N	7.6	UCD.Lipid.473	0.0706309718070108	-0.121169889670159	0.263250904192274	0.470286219879463	0.200029353194538	-0.0305693738416023	0.433068668483481	0.0900304858796254
UCD.Lipid.474	SM (d38:0)	UGRZESKDAPEULH-ACEXITHZSA-N	8.5	UCD.Lipid.474	-0.0220049262828124	-0.213881807985914	0.169033472160341	0.821366271790864	0.064619779392	-0.163811354941816	0.293689896869179	0.578882078957986
UCD.Lipid.475	SM (d38:1)	AADLTHQNYQJHQV-SVLGDMRNSA-N	8	UCD.Lipid.475	-0.0774688408599102	-0.270637007922653	0.113906952770035	0.428612227391372	-0.00660199713048635	-0.235864470063646	0.222221802024751	0.954826642846326
UCD.Lipid.476	SM (d38:2)	MDRFMTLYKHBJTF-NQYLGBTJSA-N	6.2	UCD.Lipid.476	0.0339460961542582	-0.157457472492358	0.225573361035845	0.727677833005824	0.00879152684169518	-0.226605270279839	0.244090316299951	0.94147209234357
UCD.Lipid.477	SM (d39:1)	YXSZOBWVQJIWNE-LUJNSPTCSA-N	8.5	UCD.Lipid.477	-0.131353877637773	-0.326815659186553	0.0613265662173409	0.183658310873187	-0.0566429490222307	-0.2870804682807	0.172505062505674	0.628108305529783
UCD.Lipid.478	SM (d39:2)	SDUGEKJCGFHJRC-IYXZHQORSA-N	10.7	UCD.Lipid.478	0.032179680563513	-0.160603424953628	0.224947964921249	0.742910555228355	0.149430713990419	-0.0788541943809002	0.37905907176005	0.19958356546321
UCD.Lipid.479	SM (d40:0)	FONAXCRWZQFJHY-JCGOJSMZSA-N	8.1	UCD.Lipid.479	-0.10145196030118	-0.295183586294337	0.0900687367125397	0.300811539652364	-0.043250455280531	-0.273182497753551	0.186523846901462	0.711527632048346
UCD.Lipid.480	SM (d40:1)	FJJANLYCZUNFSE-QVMKKYBKSA-N	7.6	UCD.Lipid.480	-0.110302783177116	-0.304663804477131	0.0817317290784533	0.262022903989871	-0.0633980855303071	-0.295838333948828	0.167138933810932	0.590407676669977
UCD.Lipid.481	SM (d40:2) A	FOULCGVQZYQEQM-DNXGLLHMSA-N	6.6	UCD.Lipid.481	0.0261084116290238	-0.165880643071687	0.21822706606982	0.789424578136853	0.0645580961670337	-0.167091964934265	0.297214850459832	0.584756223319596
UCD.Lipid.482	SM (d40:2) B	VBFKEZGCUWHGSK-ADSSWVSQSA-N	6.6	UCD.Lipid.482	0.0261084116290238	-0.165880643071687	0.21822706606982	0.789424578136853	0.0645580961670337	-0.167091964934265	0.297214850459832	0.584756223319596
UCD.Lipid.483	SM (d40:3)	FMJPKVXVBYILLP-FTRJIJDXSA-N	6.9	UCD.Lipid.483	0.154159804844849	-0.0377940324021111	0.34840835980895	0.1168485437312	0.200264270250302	-0.0346318469213089	0.439063306667154	0.0966923066742531
UCD.Lipid.484	SM (d41:1)	SXZWBNWTCVLZJN-NMIJJABPSA-N	10.1	UCD.Lipid.484	-0.0743784482028006	-0.267624284178071	0.117168391169788	0.447583734183288	-0.0321524920295063	-0.267648376533092	0.200890524224498	0.787398664701534
UCD.Lipid.485	SM (d41:2)	JBDGKEXQKCCQFK-JWQIMADESA-N	9.4	UCD.Lipid.485	-0.0229734432359642	-0.214792550258894	0.168084627438871	0.813636093701953	0.0346177631294727	-0.215386190763317	0.283420831319169	0.785028512472752
UCD.Lipid.486	SM (d42:0)	SMJLGESYPKPRNU-CRCOQUFZSA-N	9.6	UCD.Lipid.486	-0.214406641059301	-0.413160738127961	-0.0198087456594639	0.0322434785209768	-0.171606787970607	-0.402903647375055	0.0565004048590926	0.142156198384436
UCD.Lipid.487	SM (d42:1)	QEDPUVGSSDPBMD-XTAIVQBESA-N	9.8	UCD.Lipid.487	-0.172644074399638	-0.369432277882591	0.0205007477742159	0.0819317013185644	-0.121774850496319	-0.350879483165009	0.105513997202961	0.294349184242912
UCD.Lipid.488	SM (d42:2) A	DACOGJMBYLZYDH-GXJPFUDISA-N	7.2	UCD.Lipid.488	-0.0983605660330128	-0.291860822767523	0.0928940634644394	0.315163084939957	-0.105408990200013	-0.337380135765638	0.124805949962043	0.370194003655274
UCD.Lipid.489	SM (d42:3)	TXFLWJQVQCDUDZ-BRUGZULGSA-N	6.7	UCD.Lipid.489	-0.0816200891853131	-0.274355304749011	0.109477987100919	0.403538871108822	-0.0777378204668806	-0.316355710425237	0.159563944200709	0.520983766167017
UCD.Lipid.490	SM (d43:1)	LXMARZYBSFYVSY-KUQVZNNZSA-N	11.7	UCD.Lipid.490	-0.273982411556574	-0.477208470995223	-0.0765866126265972	0.00721490457310158	-0.201929700154091	-0.433126308056208	0.0232829087134754	0.0821264011997048
UCD.Lipid.491	SM (d43:2)	PBROMOQAZGFDHQ-GPQOMLTASA-N	9.4	UCD.Lipid.491	-0.0160459871069862	-0.209699464208922	0.176801837475199	0.870427531592917	0.0550539276053957	-0.164481906512966	0.274716524669763	0.622241994218826
UCD.Lipid.492	SM (d44:2)	YXEXWUZHFGYOHJ-UOJCCMJYSA-N	10.5	UCD.Lipid.492	-0.203787079721092	-0.402550873552857	-0.00943668136137874	0.0416925748538746	-0.202151696470787	-0.435314535853052	0.0253272062054593	0.0846132454106014
UCD.Lipid.493	FA (11:0)	ZDPHROOEEOARMN-UHFFFAOYSA-N	20.3	UCD.Lipid.493	-0.0608988343160333	-0.254631099496333	0.130996508193246	0.534845094060096	-0.103519953418313	-0.325256282800661	0.114439581458813	0.354721840786767
UCD.Lipid.494	FA (12:0)	POULHZVOKOAJMA-UHFFFAOYSA-N	45.7	UCD.Lipid.494	0.0284246303925819	-0.1692962754507	0.225766943989464	0.777311975635797	0.0331868108622147	-0.196271862818853	0.262428453150238	0.776079600620447
UCD.Lipid.495	FA (13:0)	SZHOJFHSIKHZHA-UHFFFAOYSA-N	15.2	UCD.Lipid.495	-0.116817087619826	-0.3132657313886	0.0766734333834032	0.239094674196964	-0.0658686442151753	-0.290774692189339	0.157092936338148	0.563276603780808
UCD.Lipid.496	FA (14:0)	TUNFSRHWOTWDNC-UHFFFAOYSA-N	17.9	UCD.Lipid.496	-0.0380305311515054	-0.23112810314882	0.15367333241521	0.697764613106585	-0.0607067614377178	-0.289637836508844	0.165562660169916	0.60018434937109
UCD.Lipid.497	FA (14:1)	AFGUVBVUFZMJMX-KTKRTIGZSA-N	12.9	UCD.Lipid.497	0.117206383464972	-0.0760062529308198	0.311616359374355	0.234708373998818	0.169477620936072	-0.0680350149719319	0.409353069284108	0.16288148988162
UCD.Lipid.498	FA (15:0)	WQEPLUUGTLDZJY-UHFFFAOYSA-N	14.8	UCD.Lipid.498	-0.0956520547895906	-0.291619492934543	0.0976181642334195	0.33419714580217	-0.103998439745447	-0.337941455926643	0.125683869134601	0.377941340467211
UCD.Lipid.499	FA (15:1)	DJCQJZKZUCHHAL-VOTSOKGWSA-N	17.9	UCD.Lipid.499	-0.0512965926905061	-0.249671670570649	0.144559353730224	0.608871248168006	-0.0161186076632537	-0.244010710292478	0.209335842913586	0.888830168288531
UCD.Lipid.500	FA (16:0)	IPCSVZSSVZVIGE-UHFFFAOYSA-N	9.6	UCD.Lipid.500	-0.0474088173647184	-0.239305171299451	0.14363895997198	0.626754363596669	-0.0775857008253919	-0.30197656486704	0.144602855906339	0.494881378245334
UCD.Lipid.501	FA (16:1)	SECPZKHBENQXJG-FPLPWBNLSA-N	9.7	UCD.Lipid.501	0.0921769634090553	-0.101405394674145	0.286561193492465	0.350355521210344	0.0766935647058192	-0.168935567515865	0.322639957141187	0.539723770293919
UCD.Lipid.502	FA (17:0)	KEMQGTRYUADPNZ-UHFFFAOYSA-N	18	UCD.Lipid.502	-0.0703282851830864	-0.263549955194852	0.12095346464625	0.472328992184987	-0.094644771257396	-0.319780380405327	0.126139464119317	0.404108274811584
UCD.Lipid.503	FA (17:1)	QSBYPNXLFMSGKH-CMDGGOBGSA-N	8.2	UCD.Lipid.503	0.00562141565628028	-0.187495822567489	0.197806417084945	0.954272900290316	-0.0191188076503306	-0.25308411371348	0.212547324944052	0.871756727937665
UCD.Lipid.504	FA (18:0)	QIQXTHQIDYTFRH-UHFFFAOYSA-N	7.9	UCD.Lipid.504	-0.0903857506493619	-0.284597922690422	0.102103265192572	0.358354693399349	-0.0953401079213279	-0.316511932782804	0.124550461852322	0.395595038465714
UCD.Lipid.505	FA (18:1)	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	9.4	UCD.Lipid.505	0.0669246048286367	-0.124110231507783	0.259480019428362	0.493248296545089	0.0418397172652364	-0.187192471292845	0.273142138957715	0.720990882140551
UCD.Lipid.506	FA (18:2)	JBYXPOFIGCOSSB-XBLVEGMJSA-N	10.2	UCD.Lipid.506	0.0975148911747275	-0.0934891253841932	0.289715710042205	0.317521965291282	0.0809055284832954	-0.146950926202607	0.309334598313813	0.485964163795963
UCD.Lipid.507	FA (18:3)	DTOSIQBPPRVQHS-PDBXOOCHSA-N	13.2	UCD.Lipid.507	0.0071284131481056	-0.187562803423933	0.201070847354309	0.942520336718205	-0.0774126244642465	-0.30806997604792	0.150184958318497	0.506562334473436
UCD.Lipid.508	FA (20:0)	VKOBVWXKNCXXDE-UHFFFAOYSA-N	19.9	UCD.Lipid.508	-0.0681689132834598	-0.262271647930995	0.124206538630863	0.488279133114006	-0.0679928213515303	-0.288283161468599	0.150598833456927	0.542630149864013
UCD.Lipid.509	FA (20:1)	BITHHVVYSMSWAG-KTKRTIGZSA-N	9	UCD.Lipid.509	-0.0724563995633302	-0.26715575081073	0.119867805836684	0.461916552748752	-0.0452797706663189	-0.269580955128318	0.176085798776675	0.689676326359282
UCD.Lipid.510	FA (20:2)	XSXIVVZCUAHUJO-HZJYTTRNSA-N	10.3	UCD.Lipid.510	0.0327674111975142	-0.161035059482309	0.226446514942159	0.739601891512669	0.0459734083482568	-0.180101318818953	0.270183556204331	0.688173886585299
UCD.Lipid.511	FA (20:3)	AHANXAKGNAKFSK-PDBXOOCHSA-N	10.5	UCD.Lipid.511	-0.102644970035633	-0.297541365136308	0.0897245365757199	0.297653754074714	-0.123022788357108	-0.358851392455375	0.108454947239865	0.301000973177062
UCD.Lipid.512	FA (20:4)	YZXBAPSDXZZRGB-DOFZRALJSA-N	9.9	UCD.Lipid.512	-0.051568106989137	-0.244118850054007	0.139917013162723	0.597879201562736	-0.106120082953195	-0.330926963386771	0.11738982150684	0.352342868674905
UCD.Lipid.513	FA (20:5)	JAZBEHYOTPTENJ-JLNKQSITSA-N	13.3	UCD.Lipid.513	-0.352720801448551	-0.567779460980004	-0.147001380924601	0.000985902582597669	-0.360485744054209	-0.608420936645133	-0.123731527296495	0.00346070022811984
UCD.Lipid.514	FA (22:0)	UKMSUNONTOPOIO-UHFFFAOYSA-N	21.3	UCD.Lipid.514	-0.101158605533351	-0.297409057199275	0.0925198159685813	0.307937506618465	-0.124001357619998	-0.349149704303545	0.098919870777387	0.276630170951684
UCD.Lipid.515	FA (22:1)	DPUOLQHDNGRHBS-KTKRTIGZSA-N	16.7	UCD.Lipid.515	-0.280634695733264	-0.483376855923109	-0.0833606296482003	0.00584431432099529	-0.277117738737424	-0.506954669515137	-0.0525698701035247	0.0165440052950825
UCD.Lipid.516	FA (22:2)	HVGRZDASOHMCSK-AVQMFFATSA-N	16.7	UCD.Lipid.516	0.141620271622192	-0.0510910906788393	0.336344284263405	0.150924508250058	0.190507735111946	-0.0309514353786413	0.415615907292076	0.0936278443931894
UCD.Lipid.517	FA (22:6)	MBMBGCFOFBJSGT-KUBAVDMBSA-N	10.2	UCD.Lipid.517	-0.281413967411112	-0.490287097121044	-0.0805331722507095	0.00693305384102153	-0.322424025892373	-0.564361760659564	-0.089031233762457	0.0076731312859284
UCD.Lipid.518	FA (24:0)	QZZGJDVWLFXDLK-UHFFFAOYSA-N	16.3	UCD.Lipid.518	-0.241250263165193	-0.443250637585252	-0.0443040865363836	0.0174970355223455	-0.201193669077165	-0.433478068849817	0.0253291653090679	0.0848213354907295
UCD.Lipid.519	FA (24:1)	GWHCXVQVJPWHRF-KTKRTIGZSA-N	10.1	UCD.Lipid.519	-0.0376432433522983	-0.231101284927302	0.154436623880117	0.701247768325804	0.0398256917879936	-0.178219008001855	0.257308027512908	0.719354479599759
UCD.Lipid.520	FA (26:0)	XMHIUKTWLZUKEX-UHFFFAOYSA-N	19.1	UCD.Lipid.520	-0.253561946916894	-0.456919338761883	-0.0560315954671418	0.0129494595611628	-0.22887680697543	-0.464658598852045	0.00108512076347882	0.0534921164264675
UCD.Lipid.521	FA (28:0)	UTOPWMOLSKOLTQ-UHFFFAOYSA-N	20.4	UCD.Lipid.521	-0.132257289628216	-0.329706617827014	0.0615800303093443	0.184040254318346	-0.10816265386981	-0.330349150439546	0.111133283686975	0.335491626310252
